customer_id,monthly_charges,tenure_months,contract_type,churn_probability,risk_tier,predicted_churn,actual_churn
5598,19.15,55,One year,0.0269,"Low Risk
(0–30%)",0,0
5599,94.85,9,Month-to-month,0.5504,"Medium Risk
(30–60%)",1,1
5600,69.95,7,Month-to-month,0.4934,"Medium Risk
(30–60%)",0,1
5601,40.9,35,One year,0.0544,"Low Risk
(0–30%)",0,0
5602,80.25,6,Two year,0.046,"Low Risk
(0–30%)",0,0
5603,48.6,1,Month-to-month,0.4379,"Medium Risk
(30–60%)",0,1
5604,70.8,17,Month-to-month,0.4549,"Medium Risk
(30–60%)",0,0
5605,60.2,10,Month-to-month,0.2375,"Low Risk
(0–30%)",0,0
5606,55.2,15,One year,0.0685,"Low Risk
(0–30%)",0,0
5607,55.8,40,Month-to-month,0.257,"Low Risk
(0–30%)",0,1
5608,54.15,13,One year,0.0469,"Low Risk
(0–30%)",0,0
5609,80.15,29,Month-to-month,0.3785,"Medium Risk
(30–60%)",0,1
5610,75.5,3,Month-to-month,0.7589,"High Risk
(60–100%)",1,1
5611,100.4,58,Month-to-month,0.3566,"Medium Risk
(30–60%)",0,0
5612,62.55,45,One year,0.0443,"Low Risk
(0–30%)",0,0
5613,70.45,72,Two year,0.0162,"Low Risk
(0–30%)",0,0
5614,85.5,68,One year,0.0455,"Low Risk
(0–30%)",0,0
5615,20.2,1,Month-to-month,0.3584,"Medium Risk
(30–60%)",0,1
5616,54.5,38,Month-to-month,0.1253,"Low Risk
(0–30%)",0,0
5617,20.75,2,Month-to-month,0.167,"Low Risk
(0–30%)",0,0
5618,20.35,11,Month-to-month,0.1064,"Low Risk
(0–30%)",0,0
5619,91.0,20,One year,0.204,"Low Risk
(0–30%)",0,0
5620,104.8,72,Two year,0.101,"Low Risk
(0–30%)",0,0
5621,74.75,3,Month-to-month,0.6864,"High Risk
(60–100%)",1,1
5622,104.05,23,Month-to-month,0.5025,"Medium Risk
(30–60%)",1,1
5623,51.1,40,Month-to-month,0.2029,"Low Risk
(0–30%)",0,0
5624,89.8,62,Month-to-month,0.2509,"Low Risk
(0–30%)",0,0
5625,20.55,22,Month-to-month,0.1188,"Low Risk
(0–30%)",0,0
5626,64.05,11,Month-to-month,0.1762,"Low Risk
(0–30%)",0,0
5627,74.85,7,Month-to-month,0.7375,"High Risk
(60–100%)",1,0
5628,96.65,13,Month-to-month,0.626,"High Risk
(60–100%)",1,1
5629,20.05,1,Month-to-month,0.4058,"Medium Risk
(30–60%)",0,1
5630,103.45,39,Month-to-month,0.5336,"Medium Risk
(30–60%)",1,1
5631,25.0,3,Month-to-month,0.3704,"Medium Risk
(30–60%)",0,0
5632,20.3,58,Two year,0.0168,"Low Risk
(0–30%)",0,0
5633,26.35,6,Month-to-month,0.1118,"Low Risk
(0–30%)",0,0
5634,19.9,1,Month-to-month,0.4099,"Medium Risk
(30–60%)",0,1
5635,54.7,22,Month-to-month,0.2094,"Low Risk
(0–30%)",0,0
5636,46.35,14,Month-to-month,0.3691,"Medium Risk
(30–60%)",0,1
5637,90.25,64,One year,0.0971,"Low Risk
(0–30%)",0,0
5638,19.95,1,Month-to-month,0.3441,"Medium Risk
(30–60%)",0,1
5639,20.65,6,Month-to-month,0.123,"Low Risk
(0–30%)",0,0
5640,79.6,1,Month-to-month,0.8141,"High Risk
(60–100%)",1,1
5641,25.45,39,One year,0.0324,"Low Risk
(0–30%)",0,0
5642,19.5,20,One year,0.0349,"Low Risk
(0–30%)",0,0
5643,75.9,1,Month-to-month,0.6858,"High Risk
(60–100%)",1,1
5644,76.2,1,Month-to-month,0.7874,"High Risk
(60–100%)",1,1
5645,66.15,64,One year,0.0497,"Low Risk
(0–30%)",0,0
5646,19.25,1,Month-to-month,0.2622,"Low Risk
(0–30%)",0,1
5647,69.1,46,Month-to-month,0.2079,"Low Risk
(0–30%)",0,0
5648,39.1,28,One year,0.1792,"Low Risk
(0–30%)",0,0
5649,20.05,33,Month-to-month,0.078,"Low Risk
(0–30%)",0,0
5650,59.8,39,One year,0.0522,"Low Risk
(0–30%)",0,0
5651,84.3,42,Month-to-month,0.4089,"Medium Risk
(30–60%)",0,1
5652,48.6,1,Month-to-month,0.6236,"High Risk
(60–100%)",1,0
5653,79.0,7,Month-to-month,0.6792,"High Risk
(60–100%)",1,1
5654,105.35,70,Two year,0.094,"Low Risk
(0–30%)",0,0
5655,25.1,65,Two year,0.0182,"Low Risk
(0–30%)",0,0
5656,49.75,1,Month-to-month,0.472,"Medium Risk
(30–60%)",0,0
5657,94.75,18,Month-to-month,0.6458,"High Risk
(60–100%)",1,0
5658,93.0,24,Month-to-month,0.6228,"High Risk
(60–100%)",1,0
5659,71.9,63,Two year,0.0259,"Low Risk
(0–30%)",0,0
5660,77.55,44,One year,0.15,"Low Risk
(0–30%)",0,0
5661,19.85,4,Month-to-month,0.184,"Low Risk
(0–30%)",0,0
5662,70.25,1,Month-to-month,0.7976,"High Risk
(60–100%)",1,1
5663,95.25,37,Month-to-month,0.5003,"Medium Risk
(30–60%)",1,0
5664,84.6,10,Month-to-month,0.605,"High Risk
(60–100%)",1,1
5665,25.05,34,Month-to-month,0.2224,"Low Risk
(0–30%)",0,0
5666,53.15,35,One year,0.0815,"Low Risk
(0–30%)",0,0
5667,20.15,4,Month-to-month,0.1504,"Low Risk
(0–30%)",0,0
5668,101.25,39,Month-to-month,0.5215,"Medium Risk
(30–60%)",1,0
5669,100.55,43,One year,0.2622,"Low Risk
(0–30%)",0,0
5670,24.1,17,Month-to-month,0.1015,"Low Risk
(0–30%)",0,1
5671,25.3,61,Two year,0.0153,"Low Risk
(0–30%)",0,0
5672,71.8,49,One year,0.0857,"Low Risk
(0–30%)",0,0
5673,19.7,4,One year,0.0435,"Low Risk
(0–30%)",0,0
5674,49.85,64,Two year,0.0408,"Low Risk
(0–30%)",0,0
5675,69.6,3,Month-to-month,0.5941,"Medium Risk
(30–60%)",1,0
5676,19.75,1,Month-to-month,0.3266,"Medium Risk
(30–60%)",0,0
5677,80.8,40,One year,0.1102,"Low Risk
(0–30%)",0,0
5678,60.0,1,Month-to-month,0.3858,"Medium Risk
(30–60%)",0,1
5679,86.55,8,Month-to-month,0.7474,"High Risk
(60–100%)",1,1
5680,20.85,1,Month-to-month,0.4237,"Medium Risk
(30–60%)",0,1
5681,64.2,34,One year,0.0763,"Low Risk
(0–30%)",0,0
5682,35.0,1,Month-to-month,0.6274,"High Risk
(60–100%)",1,0
5683,50.75,39,Month-to-month,0.3562,"Medium Risk
(30–60%)",0,1
5684,105.5,58,One year,0.1982,"Low Risk
(0–30%)",0,1
5685,19.2,45,Two year,0.0186,"Low Risk
(0–30%)",0,0
5686,85.15,6,Month-to-month,0.5447,"Medium Risk
(30–60%)",1,1
5687,90.65,43,One year,0.0559,"Low Risk
(0–30%)",0,0
5688,20.0,41,Two year,0.0181,"Low Risk
(0–30%)",0,0
5689,74.65,5,Month-to-month,0.6182,"High Risk
(60–100%)",1,0
5690,61.2,72,Two year,0.0206,"Low Risk
(0–30%)",0,0
5691,19.95,4,One year,0.0435,"Low Risk
(0–30%)",0,0
5692,54.8,9,Month-to-month,0.1622,"Low Risk
(0–30%)",0,0
5693,73.45,72,Two year,0.0619,"Low Risk
(0–30%)",0,0
5694,51.45,33,One year,0.064,"Low Risk
(0–30%)",0,0
5695,80.45,72,Two year,0.0246,"Low Risk
(0–30%)",0,0
5696,54.2,22,Month-to-month,0.1876,"Low Risk
(0–30%)",0,1
5697,109.5,70,One year,0.2784,"Low Risk
(0–30%)",0,1
5698,104.4,21,Month-to-month,0.4832,"Medium Risk
(30–60%)",0,1
5699,85.3,15,Month-to-month,0.4717,"Medium Risk
(30–60%)",0,0
5700,79.3,29,Month-to-month,0.4334,"Medium Risk
(30–60%)",0,0
5701,76.5,15,Month-to-month,0.161,"Low Risk
(0–30%)",0,0
5702,105.1,71,Month-to-month,0.254,"Low Risk
(0–30%)",0,1
5703,25.4,72,Two year,0.0133,"Low Risk
(0–30%)",0,0
5704,86.85,19,Month-to-month,0.6146,"High Risk
(60–100%)",1,0
5705,19.65,1,Month-to-month,0.3124,"Medium Risk
(30–60%)",0,0
5706,75.7,1,Month-to-month,0.7959,"High Risk
(60–100%)",1,1
5707,45.55,2,Month-to-month,0.4665,"Medium Risk
(30–60%)",0,0
5708,78.1,11,Month-to-month,0.5392,"Medium Risk
(30–60%)",1,0
5709,19.3,12,One year,0.0397,"Low Risk
(0–30%)",0,0
5710,110.5,70,Two year,0.137,"Low Risk
(0–30%)",0,0
5711,90.8,20,Month-to-month,0.5201,"Medium Risk
(30–60%)",1,1
5712,20.3,23,Month-to-month,0.0975,"Low Risk
(0–30%)",0,0
5713,81.35,49,Two year,0.0332,"Low Risk
(0–30%)",0,0
5714,97.95,4,Month-to-month,0.8046,"High Risk
(60–100%)",1,1
5715,108.15,32,Month-to-month,0.3358,"Medium Risk
(30–60%)",0,1
5716,55.3,2,Month-to-month,0.5469,"Medium Risk
(30–60%)",1,0
5717,56.55,69,Two year,0.0397,"Low Risk
(0–30%)",0,0
5718,80.5,6,Month-to-month,0.6736,"High Risk
(60–100%)",1,1
5719,19.7,24,Two year,0.0184,"Low Risk
(0–30%)",0,0
5720,104.05,32,One year,0.2994,"Low Risk
(0–30%)",0,0
5721,52.85,27,Two year,0.0278,"Low Risk
(0–30%)",0,0
5722,104.3,27,Month-to-month,0.4951,"Medium Risk
(30–60%)",0,1
5723,80.65,58,Month-to-month,0.1799,"Low Risk
(0–30%)",0,0
5724,71.35,1,Month-to-month,0.7493,"High Risk
(60–100%)",1,1
5725,24.65,18,Two year,0.0246,"Low Risk
(0–30%)",0,0
5726,21.3,47,Two year,0.0208,"Low Risk
(0–30%)",0,0
5727,110.2,70,Two year,0.1129,"Low Risk
(0–30%)",0,0
5728,89.4,13,Month-to-month,0.5148,"Medium Risk
(30–60%)",1,1
5729,51.05,36,Month-to-month,0.1106,"Low Risk
(0–30%)",0,0
5730,19.8,67,Two year,0.0166,"Low Risk
(0–30%)",0,0
5731,19.9,10,Month-to-month,0.1284,"Low Risk
(0–30%)",0,0
5732,87.3,19,Month-to-month,0.3976,"Medium Risk
(30–60%)",0,0
5733,19.85,71,Two year,0.0107,"Low Risk
(0–30%)",0,0
5734,89.4,72,Two year,0.016,"Low Risk
(0–30%)",0,0
5735,20.0,48,Two year,0.0164,"Low Risk
(0–30%)",0,0
5736,20.05,1,Month-to-month,0.3366,"Medium Risk
(30–60%)",0,0
5737,83.25,18,Month-to-month,0.1767,"Low Risk
(0–30%)",0,0
5738,20.6,1,Month-to-month,0.3107,"Medium Risk
(30–60%)",0,1
5739,102.9,67,Two year,0.0801,"Low Risk
(0–30%)",0,0
5740,39.1,69,Two year,0.0208,"Low Risk
(0–30%)",0,0
5741,99.95,19,Month-to-month,0.6611,"High Risk
(60–100%)",1,1
5742,114.5,72,Two year,0.0495,"Low Risk
(0–30%)",0,0
5743,20.2,38,Two year,0.022,"Low Risk
(0–30%)",0,0
5744,55.8,40,One year,0.1637,"Low Risk
(0–30%)",0,0
5745,24.2,61,Two year,0.014,"Low Risk
(0–30%)",0,0
5746,81.0,10,Month-to-month,0.6323,"High Risk
(60–100%)",1,1
5747,72.8,32,One year,0.0542,"Low Risk
(0–30%)",0,0
5748,99.85,21,Month-to-month,0.5457,"Medium Risk
(30–60%)",1,0
5749,99.5,59,One year,0.2919,"Low Risk
(0–30%)",0,0
5750,70.15,13,Month-to-month,0.5454,"Medium Risk
(30–60%)",1,1
5751,20.25,47,Two year,0.0176,"Low Risk
(0–30%)",0,0
5752,26.0,69,Two year,0.016,"Low Risk
(0–30%)",0,0
5753,19.9,2,Month-to-month,0.2505,"Low Risk
(0–30%)",0,0
5754,19.05,22,Month-to-month,0.0661,"Low Risk
(0–30%)",0,0
5755,96.5,15,Month-to-month,0.6755,"High Risk
(60–100%)",1,0
5756,19.85,53,Two year,0.0232,"Low Risk
(0–30%)",0,0
5757,25.7,28,Month-to-month,0.1061,"Low Risk
(0–30%)",0,0
5758,20.3,22,One year,0.0341,"Low Risk
(0–30%)",0,0
5759,70.15,1,Month-to-month,0.7493,"High Risk
(60–100%)",1,1
5760,91.55,16,Month-to-month,0.4699,"Medium Risk
(30–60%)",0,0
5761,39.4,48,Two year,0.0176,"Low Risk
(0–30%)",0,0
5762,105.7,30,Month-to-month,0.3714,"Medium Risk
(30–60%)",0,0
5763,70.25,3,Month-to-month,0.6334,"High Risk
(60–100%)",1,0
5764,93.75,57,Two year,0.0628,"Low Risk
(0–30%)",0,0
5765,96.55,68,One year,0.1124,"Low Risk
(0–30%)",0,1
5766,60.0,23,One year,0.0594,"Low Risk
(0–30%)",0,0
5767,59.8,65,Two year,0.0348,"Low Risk
(0–30%)",0,0
5768,90.65,44,One year,0.1785,"Low Risk
(0–30%)",0,0
5769,109.0,71,Two year,0.0688,"Low Risk
(0–30%)",0,0
5770,68.1,37,One year,0.0428,"Low Risk
(0–30%)",0,0
5771,20.4,12,Month-to-month,0.106,"Low Risk
(0–30%)",0,0
5772,81.95,69,Two year,0.0364,"Low Risk
(0–30%)",0,0
5773,60.55,35,Month-to-month,0.1294,"Low Risk
(0–30%)",0,0
5774,65.6,5,Month-to-month,0.2838,"Low Risk
(0–30%)",0,0
5775,82.5,58,Two year,0.0489,"Low Risk
(0–30%)",0,0
5776,82.3,72,Two year,0.0177,"Low Risk
(0–30%)",0,0
5777,68.15,72,Two year,0.0138,"Low Risk
(0–30%)",0,0
5778,20.3,1,Month-to-month,0.2963,"Low Risk
(0–30%)",0,0
5779,95.55,39,One year,0.1379,"Low Risk
(0–30%)",0,1
5780,20.2,53,One year,0.0328,"Low Risk
(0–30%)",0,0
5781,89.2,27,Month-to-month,0.3798,"Medium Risk
(30–60%)",0,0
5782,69.65,1,Month-to-month,0.8111,"High Risk
(60–100%)",1,1
5783,89.3,1,Month-to-month,0.8618,"High Risk
(60–100%)",1,1
5784,74.8,18,Month-to-month,0.3142,"Medium Risk
(30–60%)",0,0
5785,20.2,46,Two year,0.0181,"Low Risk
(0–30%)",0,0
5786,84.4,72,Two year,0.021,"Low Risk
(0–30%)",0,0
5787,87.55,36,Month-to-month,0.3525,"Medium Risk
(30–60%)",0,1
5788,25.15,4,Month-to-month,0.5861,"Medium Risk
(30–60%)",1,0
5789,19.8,25,Two year,0.0193,"Low Risk
(0–30%)",0,0
5790,50.85,40,Month-to-month,0.2919,"Low Risk
(0–30%)",0,0
5791,102.4,63,Month-to-month,0.4652,"Medium Risk
(30–60%)",0,0
5792,96.3,15,Month-to-month,0.4399,"Medium Risk
(30–60%)",0,1
5793,55.5,14,Month-to-month,0.2706,"Low Risk
(0–30%)",0,0
5794,109.75,72,Two year,0.0642,"Low Risk
(0–30%)",0,0
5795,106.4,39,Month-to-month,0.4364,"Medium Risk
(30–60%)",0,0
5796,60.0,47,Two year,0.0479,"Low Risk
(0–30%)",0,0
5797,88.8,19,Month-to-month,0.2592,"Low Risk
(0–30%)",0,0
5798,85.2,5,Month-to-month,0.8035,"High Risk
(60–100%)",1,1
5799,35.1,13,Month-to-month,0.4712,"Medium Risk
(30–60%)",0,1
5800,80.05,17,Month-to-month,0.3215,"Medium Risk
(30–60%)",0,0
5801,75.55,34,Month-to-month,0.499,"Medium Risk
(30–60%)",0,0
5802,49.55,42,Month-to-month,0.2512,"Low Risk
(0–30%)",0,0
5803,81.3,5,Month-to-month,0.7603,"High Risk
(60–100%)",1,1
5804,23.9,71,Two year,0.0102,"Low Risk
(0–30%)",0,0
5805,66.4,19,Month-to-month,0.1868,"Low Risk
(0–30%)",0,0
5806,19.6,2,Month-to-month,0.2532,"Low Risk
(0–30%)",0,1
5807,18.8,57,Two year,0.0156,"Low Risk
(0–30%)",0,0
5808,108.4,72,Two year,0.1173,"Low Risk
(0–30%)",0,0
5809,85.95,6,Month-to-month,0.6641,"High Risk
(60–100%)",1,0
5810,85.45,17,Month-to-month,0.5796,"Medium Risk
(30–60%)",1,1
5811,80.9,61,Two year,0.0498,"Low Risk
(0–30%)",0,0
5812,71.0,1,Month-to-month,0.7969,"High Risk
(60–100%)",1,1
5813,111.8,48,Two year,0.0948,"Low Risk
(0–30%)",0,0
5814,20.6,16,Month-to-month,0.116,"Low Risk
(0–30%)",0,0
5815,85.05,9,Month-to-month,0.7657,"High Risk
(60–100%)",1,1
5816,44.6,3,Month-to-month,0.397,"Medium Risk
(30–60%)",0,0
5817,44.4,1,Month-to-month,0.5968,"Medium Risk
(30–60%)",1,1
5818,105.1,65,Two year,0.1197,"Low Risk
(0–30%)",0,0
5819,115.15,70,Two year,0.0504,"Low Risk
(0–30%)",0,0
5820,59.8,60,One year,0.0422,"Low Risk
(0–30%)",0,0
5821,26.3,69,One year,0.0406,"Low Risk
(0–30%)",0,0
5822,70.55,35,Month-to-month,0.3292,"Medium Risk
(30–60%)",0,0
5823,20.05,22,Month-to-month,0.0979,"Low Risk
(0–30%)",0,0
5824,79.85,66,Two year,0.0536,"Low Risk
(0–30%)",0,0
5825,70.3,1,Month-to-month,0.8053,"High Risk
(60–100%)",1,1
5826,79.35,1,Month-to-month,0.8259,"High Risk
(60–100%)",1,1
5827,90.05,34,Month-to-month,0.3669,"Medium Risk
(30–60%)",0,0
5828,24.45,72,Two year,0.0103,"Low Risk
(0–30%)",0,0
5829,59.95,31,One year,0.0716,"Low Risk
(0–30%)",0,0
5830,25.35,30,One year,0.0323,"Low Risk
(0–30%)",0,0
5831,90.8,9,Month-to-month,0.632,"High Risk
(60–100%)",1,1
5832,70.45,20,Month-to-month,0.4467,"Medium Risk
(30–60%)",0,1
5833,34.3,19,Month-to-month,0.2786,"Low Risk
(0–30%)",0,0
5834,105.05,65,Month-to-month,0.4298,"Medium Risk
(30–60%)",0,0
5835,19.3,30,Two year,0.0159,"Low Risk
(0–30%)",0,0
5836,19.15,6,One year,0.0368,"Low Risk
(0–30%)",0,0
5837,51.4,2,Month-to-month,0.5217,"Medium Risk
(30–60%)",1,0
5838,71.85,53,Month-to-month,0.1293,"Low Risk
(0–30%)",0,0
5839,75.4,7,Month-to-month,0.7375,"High Risk
(60–100%)",1,0
5840,49.7,61,One year,0.0345,"Low Risk
(0–30%)",0,0
5841,45.25,70,One year,0.1945,"Low Risk
(0–30%)",0,1
5842,78.75,13,Month-to-month,0.384,"Medium Risk
(30–60%)",0,0
5843,81.6,35,One year,0.1449,"Low Risk
(0–30%)",0,0
5844,70.4,2,Month-to-month,0.5899,"Medium Risk
(30–60%)",1,0
5845,75.8,3,Month-to-month,0.7624,"High Risk
(60–100%)",1,1
5846,76.1,3,Month-to-month,0.6577,"High Risk
(60–100%)",1,0
5847,94.0,62,One year,0.1998,"Low Risk
(0–30%)",0,0
5848,103.95,72,Two year,0.0331,"Low Risk
(0–30%)",0,0
5849,19.95,63,Two year,0.0158,"Low Risk
(0–30%)",0,0
5850,71.3,20,Month-to-month,0.291,"Low Risk
(0–30%)",0,1
5851,110.8,35,One year,0.2468,"Low Risk
(0–30%)",0,0
5852,69.1,21,Month-to-month,0.4698,"Medium Risk
(30–60%)",0,1
5853,96.1,62,One year,0.1062,"Low Risk
(0–30%)",0,0
5854,48.8,15,Month-to-month,0.2801,"Low Risk
(0–30%)",0,0
5855,50.55,55,Month-to-month,0.1148,"Low Risk
(0–30%)",0,0
5856,44.65,11,Month-to-month,0.2458,"Low Risk
(0–30%)",0,0
5857,88.25,17,Month-to-month,0.4741,"Medium Risk
(30–60%)",0,1
5858,19.45,61,One year,0.0246,"Low Risk
(0–30%)",0,0
5859,89.3,71,Two year,0.0169,"Low Risk
(0–30%)",0,0
5860,70.0,2,Month-to-month,0.5164,"Medium Risk
(30–60%)",1,1
5861,19.25,35,Two year,0.0174,"Low Risk
(0–30%)",0,0
5862,70.5,17,Month-to-month,0.272,"Low Risk
(0–30%)",0,0
5863,97.35,21,Month-to-month,0.7079,"High Risk
(60–100%)",1,1
5864,19.65,47,Two year,0.0191,"Low Risk
(0–30%)",0,0
5865,20.85,3,Month-to-month,0.1414,"Low Risk
(0–30%)",0,0
5866,19.65,3,Month-to-month,0.1558,"Low Risk
(0–30%)",0,0
5867,19.35,44,Two year,0.0229,"Low Risk
(0–30%)",0,0
5868,44.0,1,Month-to-month,0.5418,"Medium Risk
(30–60%)",1,0
5869,94.4,44,One year,0.1766,"Low Risk
(0–30%)",0,0
5870,25.9,5,Month-to-month,0.155,"Low Risk
(0–30%)",0,1
5871,55.65,24,Month-to-month,0.177,"Low Risk
(0–30%)",0,1
5872,69.65,1,Month-to-month,0.8029,"High Risk
(60–100%)",1,1
5873,75.4,18,Month-to-month,0.3821,"Medium Risk
(30–60%)",0,0
5874,100.6,10,Month-to-month,0.8151,"High Risk
(60–100%)",1,1
5875,71.0,65,Two year,0.0248,"Low Risk
(0–30%)",0,0
5876,86.0,1,Month-to-month,0.8451,"High Risk
(60–100%)",1,1
5877,106.95,53,One year,0.2459,"Low Risk
(0–30%)",0,1
5878,21.2,3,One year,0.0435,"Low Risk
(0–30%)",0,0
5879,61.05,33,Two year,0.0224,"Low Risk
(0–30%)",0,0
5880,29.6,3,Month-to-month,0.5943,"Medium Risk
(30–60%)",1,1
5881,79.95,34,One year,0.0842,"Low Risk
(0–30%)",0,0
5882,19.7,14,Two year,0.024,"Low Risk
(0–30%)",0,0
5883,20.3,13,Month-to-month,0.1215,"Low Risk
(0–30%)",0,0
5884,59.9,46,One year,0.1425,"Low Risk
(0–30%)",0,1
5885,24.35,23,One year,0.0324,"Low Risk
(0–30%)",0,0
5886,19.75,47,Two year,0.018,"Low Risk
(0–30%)",0,0
5887,50.3,17,Month-to-month,0.1734,"Low Risk
(0–30%)",0,0
5888,95.6,49,Month-to-month,0.4682,"Medium Risk
(30–60%)",0,1
5889,50.25,59,Month-to-month,0.2732,"Low Risk
(0–30%)",0,0
5890,85.35,69,Two year,0.0336,"Low Risk
(0–30%)",0,0
5891,41.6,11,One year,0.2552,"Low Risk
(0–30%)",0,1
5892,51.65,10,Month-to-month,0.2024,"Low Risk
(0–30%)",0,0
5893,24.0,12,Two year,0.0254,"Low Risk
(0–30%)",0,0
5894,100.85,45,Month-to-month,0.4296,"Medium Risk
(30–60%)",0,1
5895,59.85,39,Month-to-month,0.2076,"Low Risk
(0–30%)",0,0
5896,25.45,71,Two year,0.0136,"Low Risk
(0–30%)",0,0
5897,23.9,71,Two year,0.0105,"Low Risk
(0–30%)",0,0
5898,24.15,33,One year,0.0293,"Low Risk
(0–30%)",0,0
5899,75.7,67,Month-to-month,0.2292,"Low Risk
(0–30%)",0,0
5900,40.2,37,Month-to-month,0.124,"Low Risk
(0–30%)",0,1
5901,84.5,49,Month-to-month,0.3514,"Medium Risk
(30–60%)",0,1
5902,50.85,9,Month-to-month,0.2113,"Low Risk
(0–30%)",0,0
5903,91.6,52,Two year,0.0318,"Low Risk
(0–30%)",0,0
5904,98.9,70,One year,0.2046,"Low Risk
(0–30%)",0,0
5905,85.0,1,Month-to-month,0.835,"High Risk
(60–100%)",1,0
5906,78.95,14,Month-to-month,0.6377,"High Risk
(60–100%)",1,1
5907,44.3,1,Month-to-month,0.5418,"Medium Risk
(30–60%)",1,0
5908,20.2,1,Month-to-month,0.3187,"Medium Risk
(30–60%)",0,1
5909,80.2,52,One year,0.0914,"Low Risk
(0–30%)",0,0
5910,60.9,6,Month-to-month,0.2705,"Low Risk
(0–30%)",0,0
5911,34.2,7,Month-to-month,0.184,"Low Risk
(0–30%)",0,0
5912,85.2,47,Month-to-month,0.3576,"Medium Risk
(30–60%)",0,1
5913,87.15,26,One year,0.0574,"Low Risk
(0–30%)",0,0
5914,54.3,25,Month-to-month,0.1339,"Low Risk
(0–30%)",0,0
5915,19.1,69,Two year,0.0159,"Low Risk
(0–30%)",0,0
5916,112.75,72,Two year,0.0411,"Low Risk
(0–30%)",0,0
5917,19.95,4,Month-to-month,0.1831,"Low Risk
(0–30%)",0,0
5918,19.5,59,Two year,0.0153,"Low Risk
(0–30%)",0,0
5919,65.55,67,Two year,0.0272,"Low Risk
(0–30%)",0,0
5920,78.8,26,Month-to-month,0.4207,"Medium Risk
(30–60%)",0,0
5921,78.2,27,One year,0.0911,"Low Risk
(0–30%)",0,0
5922,105.25,72,Two year,0.0667,"Low Risk
(0–30%)",0,0
5923,89.25,6,Month-to-month,0.6474,"High Risk
(60–100%)",1,0
5924,20.65,62,Two year,0.0132,"Low Risk
(0–30%)",0,0
5925,68.7,20,One year,0.1415,"Low Risk
(0–30%)",0,0
5926,78.65,6,Month-to-month,0.1677,"Low Risk
(0–30%)",0,0
5927,24.75,51,Two year,0.0189,"Low Risk
(0–30%)",0,0
5928,19.75,61,Two year,0.0133,"Low Risk
(0–30%)",0,0
5929,89.1,62,Month-to-month,0.2243,"Low Risk
(0–30%)",0,0
5930,84.7,72,Two year,0.0205,"Low Risk
(0–30%)",0,0
5931,98.0,13,Month-to-month,0.694,"High Risk
(60–100%)",1,1
5932,94.45,5,Month-to-month,0.7356,"High Risk
(60–100%)",1,1
5933,105.0,3,Month-to-month,0.8378,"High Risk
(60–100%)",1,1
5934,93.85,26,Month-to-month,0.5683,"Medium Risk
(30–60%)",1,1
5935,59.9,13,Month-to-month,0.3506,"Medium Risk
(30–60%)",0,0
5936,19.95,38,Two year,0.0181,"Low Risk
(0–30%)",0,0
5937,84.0,8,Month-to-month,0.778,"High Risk
(60–100%)",1,1
5938,108.9,34,Month-to-month,0.4123,"Medium Risk
(30–60%)",0,0
5939,33.6,18,Month-to-month,0.1798,"Low Risk
(0–30%)",0,0
5940,85.85,56,One year,0.0588,"Low Risk
(0–30%)",0,0
5941,34.85,36,Month-to-month,0.1501,"Low Risk
(0–30%)",0,0
5942,48.75,9,Month-to-month,0.5337,"Medium Risk
(30–60%)",1,1
5943,84.85,1,Month-to-month,0.8534,"High Risk
(60–100%)",1,1
5944,56.65,12,Month-to-month,0.1412,"Low Risk
(0–30%)",0,1
5945,95.3,57,Month-to-month,0.2147,"Low Risk
(0–30%)",0,0
5946,73.9,42,One year,0.0674,"Low Risk
(0–30%)",0,1
5947,24.5,33,Two year,0.0198,"Low Risk
(0–30%)",0,1
5948,84.6,70,Two year,0.0212,"Low Risk
(0–30%)",0,0
5949,44.95,68,Month-to-month,0.1476,"Low Risk
(0–30%)",0,0
5950,24.7,1,Month-to-month,0.6724,"High Risk
(60–100%)",1,0
5951,100.3,37,Month-to-month,0.3314,"Medium Risk
(30–60%)",0,0
5952,25.45,4,Month-to-month,0.1699,"Low Risk
(0–30%)",0,0
5953,50.7,1,Month-to-month,0.444,"Medium Risk
(30–60%)",0,0
5954,55.0,20,Month-to-month,0.1404,"Low Risk
(0–30%)",0,0
5955,68.4,72,Two year,0.0127,"Low Risk
(0–30%)",0,0
5956,89.9,31,Month-to-month,0.5192,"Medium Risk
(30–60%)",1,1
5957,78.55,18,Month-to-month,0.3915,"Medium Risk
(30–60%)",0,1
5958,55.05,11,Month-to-month,0.2631,"Low Risk
(0–30%)",0,0
5959,19.8,33,Two year,0.016,"Low Risk
(0–30%)",0,0
5960,84.45,62,One year,0.1491,"Low Risk
(0–30%)",0,0
5961,35.9,1,Month-to-month,0.4112,"Medium Risk
(30–60%)",0,0
5962,80.75,16,Month-to-month,0.2369,"Low Risk
(0–30%)",0,0
5963,78.65,22,One year,0.1323,"Low Risk
(0–30%)",0,0
5964,61.75,49,Month-to-month,0.1056,"Low Risk
(0–30%)",0,0
5965,63.7,36,One year,0.0858,"Low Risk
(0–30%)",0,0
5966,99.45,42,Month-to-month,0.4626,"Medium Risk
(30–60%)",0,1
5967,25.2,4,Month-to-month,0.5162,"Medium Risk
(30–60%)",1,1
5968,74.05,12,One year,0.1552,"Low Risk
(0–30%)",0,1
